tenement,geometry_type,wkt_geometry,longitude,latitude,layer_source,collarid,holeid_drill,maxdepth_drill,anumber,holetype,report_year_wamex,project_wamex,operator_wamex,target_commodity_wamex,abstract_wamex,dpxe_rep_wamex,ag_ppm,al_ppm,as_ppm,au_ppm,b_ppm,ba_ppm,be_ppm,bi_ppm,br_ppm,c_ppm,ca_ppm,cd_ppm,ce_ppm,cl_ppm,co_ppm,cr_ppm,cs_ppm,cu_ppm,dy_ppm,er_ppm,eu_ppm,f_ppm,fe_ppm,ga_ppm,gd_ppm,ge_ppm,hf_ppm,hg_ppm,ho_ppm,i_ppm,in_ppm,ir_ppm,k_ppm,la_ppm,li_ppm,lu_ppm,mg_ppm,mn_ppm,mo_ppm,na_ppm,nb_ppm,nd_ppm,ni_ppm,os_ppm,p_ppm,pb_ppm,pd_ppm,pr_ppm,pt_ppm,rb_ppm,re_ppm,rh_ppm,ru_ppm,s_ppm,sb_ppm,sc_ppm,se_ppm,si_ppm,sm_ppm,sn_ppm,sr_ppm,ta_ppm,tb_ppm,te_ppm,th_ppm,ti_ppm,tl_ppm,tm_ppm,u_ppm,v_ppm,w_ppm,y_ppm,yb_ppm,zn_ppm,zr_ppm,layer_source.1,sample_type,selected_element
E20-TENEMENT_A,Point,POINT(117.89973735809326 -27.339440003566843),117.89973735809326,-27.339440003566843,geochem-drillhole,305638,MBAC0064,75.0,73973,AC,2006,Tiara/ Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Annual Report - Tiara/Austin (01/11/2005 - 31/10/2006),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=73973,0.5,,1.4,0.02,,,,0.2,,,,,,,12.0,44.0,,41.0,,,,,50900.0,,,,,,,,,,,,,,,380.0,5.4000001,,,,25.0,,,6.6999998,,,,,,,,,-0.5,,,,,,,,,,,,,,,,3.5,,,109.0,,geochem-drillhole,drillhole,au_ppm
E20-TENEMENT_A,Point,POINT(117.89096117019653 -27.339482890534462),117.89096117019652,-27.339482890534462,geochem-drillhole,305649,MBAC0075,36.0,73973,AC,2006,Tiara/ Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Annual Report - Tiara/Austin (01/11/2005 - 31/10/2006),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=73973,0.30000001,,1.4,0.02,,,,0.1,,,,,,,35.0,96.0,,58.0,,,,,68300.0,,,,,,,,,,,,,,,1060.0,2.8,,,,96.0,,,3.4000001,,,,,,,,,-0.5,,,,,,,,,,,,,,,,5.0,,,82.800003,,geochem-drillhole,drillhole,au_ppm
E20-TENEMENT_A,Point,POINT(117.89163708686829 -27.339478125316667),117.89163708686829,-27.339478125316667,geochem-drillhole,305648,MBAC0074,53.0,73973,AC,2006,Tiara/ Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Annual Report - Tiara/Austin (01/11/2005 - 31/10/2006),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=73973,0.2,,1.0,0.029999999,,,,0.2,,,,,,,39.0,69.0,,61.0,,,,,81400.0,,,,,,,,,,,,,,,1350.0,1.0,,,,103.0,,,4.9000001,,,,,,,,,-0.5,,,,,,,,,,,,,,,,1.0,,,113.0,,geochem-drillhole,drillhole,au_ppm
E20-TENEMENT_A,Point,POINT(117.90452778339386 -27.339425707907274),117.90452778339386,-27.339425707907274,geochem-drillhole,305632,MBAC0058,43.0,73973,AC,2006,Tiara/ Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Annual Report - Tiara/Austin (01/11/2005 - 31/10/2006),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=73973,0.30000001,,-0.5,0.02,,,,-0.1,,,,,,,34.0,165.0,,51.0,,,,,79800.0,,,,,,,,,,,,,,,912.0,1.5,,,,104.0,,,0.89999998,,,,,,,,,-0.5,,,,,,,,,,,,,,,,0.80000001,,,104.0,,geochem-drillhole,drillhole,au_ppm
E20-TENEMENT_A,Point,POINT(117.89054274559021 -27.35029940675856),117.8905427455902,-27.35029940675856,geochem-drillhole,305606,MBAC0032,14.0,73973,AC,2006,Tiara/ Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Annual Report - Tiara/Austin (01/11/2005 - 31/10/2006),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=73973,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
E20-TENEMENT_A,Point,POINT(117.89537072181702 -27.350275582993405),117.89537072181702,-27.350275582993405,geochem-drillhole,305600,MBAC0026,59.0,73973,AC,2006,Tiara/ Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Annual Report - Tiara/Austin (01/11/2005 - 31/10/2006),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=73973,,,,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
E20-TENEMENT_A,Point,POINT(117.89485573768616 -27.339192211873325),117.89485573768616,-27.339192211873325,geochem-drillhole,305644,MBAC0070,38.0,73973,AC,2006,Tiara/ Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Annual Report - Tiara/Austin (01/11/2005 - 31/10/2006),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=73973,0.69999999,,0.89999998,0.15000001,,,,-0.1,,,,,,,11.0,31.0,,30.0,,,,,33200.0,,,,,,,,,,,,,,,314.0,3.0,,,,18.0,,,4.5999999,,,,,,,,,-0.5,,,,,,,,,,,,,,,,4.0999999,,,60.5,,geochem-drillhole,drillhole,au_ppm
E20-TENEMENT_A,Point,POINT(117.88846671581268 -27.33944476878628),117.88846671581268,-27.33944476878628,geochem-drillhole,305652,MBAC0078,49.0,73973,AC,2006,Tiara/ Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Annual Report - Tiara/Austin (01/11/2005 - 31/10/2006),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=73973,0.1,,1.1,0.02,,,,-0.1,,,,,,,47.0,84.0,,114.0,,,,,79800.0,,,,,,,,,,,,,,,1050.0,0.60000002,,,,183.0,,,1.5,,,,,,,,,-0.5,,,,,,,,,,,,,,,,0.5,,,98.199997,,geochem-drillhole,drillhole,au_ppm
E20-TENEMENT_A,Point,POINT(117.90379822254181 -27.339330403463045),117.9037982225418,-27.339330403463045,geochem-drillhole,305633,MBAC0059,51.0,73973,AC,2006,Tiara/ Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Annual Report - Tiara/Austin (01/11/2005 - 31/10/2006),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=73973,0.5,,-0.5,0.02,,,,-0.1,,,,,,,15.0,46.0,,17.0,,,,,53100.0,,,,,,,,,,,,,,,775.0,1.6,,,,18.0,,,0.69999999,,,,,,,,,-0.5,,,,,,,,,,,,,,,,0.80000001,,,83.5,,geochem-drillhole,drillhole,au_ppm
E20-TENEMENT_A,Point,POINT(117.89654016494751 -27.339440003566843),117.89654016494752,-27.339440003566843,geochem-drillhole,305642,MBAC0068,89.0,73973,AC,2006,Tiara/ Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Annual Report - Tiara/Austin (01/11/2005 - 31/10/2006),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=73973,0.2,,1.2,0.02,,,,0.2,,,,,,,49.0,74.0,,103.0,,,,,75100.0,,,,,,,,,,,,,,,810.0,2.5999999,,,,143.0,,,8.1000004,,,,,,,,,-0.5,,,,,,,,,,,,,,,,2.5999999,,,113.0,,geochem-drillhole,drillhole,au_ppm
E20-TENEMENT_A,Point,POINT(117.88810193538666 -27.350389937019386),117.88810193538666,-27.350389937019383,geochem-drillhole,305609,MBAC0035,69.0,73973,AC,2006,Tiara/ Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Annual Report - Tiara/Austin (01/11/2005 - 31/10/2006),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=73973,0.30000001,,0.80000001,0.079999998,,,,-0.1,,,,,,,20.0,18.0,,24.0,,,,,37900.0,,,,,,,,,,,,,,,641.0,5.5,,,,16.0,,,1.8,,,,,,,,,-0.5,,,,,,,,,,,,,,,,8.3000002,,,57.0,,geochem-drillhole,drillhole,au_ppm
E20-TENEMENT_A,Point,POINT(117.8981226682663 -27.339425707907274),117.8981226682663,-27.339425707907274,geochem-drillhole,305640,MBAC0066,77.0,73973,AC,2006,Tiara/ Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Annual Report - Tiara/Austin (01/11/2005 - 31/10/2006),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=73973,0.30000001,,0.69999999,0.0099999998,,,,0.2,,,,,,,29.0,100.0,,52.0,,,,,78000.0,,,,,,,,,,,,,,,352.0,2.5999999,,,,75.0,,,4.9000001,,,,,,,,,-0.5,,,,,,,,,,,,,,,,2.4000001,,,150.0,,geochem-drillhole,drillhole,au_ppm
E20-TENEMENT_A,Point,POINT(117.90540754795074 -27.339244629393164),117.90540754795074,-27.339244629393164,geochem-drillhole,305631,MBAC0057,43.0,73973,AC,2006,Tiara/ Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Annual Report - Tiara/Austin (01/11/2005 - 31/10/2006),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=73973,0.30000001,,2.0,0.039999999,,,,0.30000001,,,,,,,33.0,79.0,,59.0,,,,,89800.0,,,,,,,,,,,,,,,1420.0,2.5999999,,,,58.0,,,2.9000001,,,,,,,,,-0.5,,,,,,,,,,,,,,,,0.89999998,,,104.0,,geochem-drillhole,drillhole,au_ppm
E20-TENEMENT_A,Point,POINT(117.8932785987854 -27.3394018818039),117.8932785987854,-27.3394018818039,geochem-drillhole,305646,MBAC0072,39.0,73973,AC,2006,Tiara/ Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Annual Report - Tiara/Austin (01/11/2005 - 31/10/2006),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=73973,,,,0.029999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
E20-TENEMENT_A,Point,POINT(117.88485646247864 -27.350280347746853),117.88485646247864,-27.350280347746853,geochem-drillhole,305613,MBAC0039,72.0,73973,AC,2006,Tiara/ Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Annual Report - Tiara/Austin (01/11/2005 - 31/10/2006),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=73973,0.2,,1.6,0.050000001,,,,-0.1,,,,,,,31.0,69.0,,54.0,,,,,62700.0,,,,,,,,,,,,,,,883.0,5.0999999,,,,89.0,,,2.9000001,,,,,,,,,-0.5,,,,,,,,,,,,,,,,1.9,,,98.5,,geochem-drillhole,drillhole,au_ppm
E20-TENEMENT_A,Point,POINT(117.89620757102966 -27.350213641180062),117.89620757102966,-27.350213641180066,geochem-drillhole,305599,MBAC0025,68.0,73973,AC,2006,Tiara/ Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Annual Report - Tiara/Austin (01/11/2005 - 31/10/2006),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=73973,,,,0.050000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
E20-TENEMENT_A,Point,POINT(117.88651406764984 -27.350337524772144),117.88651406764984,-27.350337524772144,geochem-drillhole,305611,MBAC0037,68.0,73973,AC,2006,Tiara/ Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Annual Report - Tiara/Austin (01/11/2005 - 31/10/2006),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=73973,0.30000001,,0.69999999,0.029999999,,,,-0.1,,,,,,,11.0,13.0,,15.0,,,,,32700.0,,,,,,,,,,,,,,,282.0,0.80000001,,,,15.0,,,2.7,,,,,,,,,-0.5,,,,,,,,,,,,,,,,2.0999999,,,45.5,,geochem-drillhole,drillhole,au_ppm
E20-TENEMENT_A,Point,POINT(117.89674937725067 -27.345296303638555),117.89674937725069,-27.345296303638555,geochem-drillhole,4565818,NLRB26,34.0,122267,RAB,2020,PRINCESS MATILDA,REVOLUTION MINING PTY LTD,GOLD,,https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=122267,,,15.0,15.0,,,,1.0,,,,,,,,,,45.0,,,,,140000.0,,,,,,,,,,,,,,,210.0,4.0,,,,25.0,,,16.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,30.0,,geochem-drillhole,drillhole,au_ppm
E20-TENEMENT_A,Point,POINT(117.90380358695984 -27.339320873014117),117.90380358695984,-27.33932087301412,geochem-drillhole,3095316,MBAC0059,51.0,99817,AC,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
E20-TENEMENT_A,Point,POINT(117.89302110671997 -27.348164777063552),117.89302110671996,-27.348164777063552,geochem-drillhole,1147708,MBAC0281,36.0,92178,AC,2011,Tiara - Austin,Westridge Gold Resources,GOLD,Annual Report - Tiara - Austin (01/11/2010 - 31/10/2011),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=92178,,,,0.0049999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
E20-TENEMENT_A,Point,POINT(117.89874494075775 -27.34051693795182),117.89874494075777,-27.34051693795182,geochem-drillhole,3095546,MBAC0289,55.0,99817,AC,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.0099999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
E20-TENEMENT_A,Point,POINT(117.89240956306458 -27.339440003566843),117.89240956306458,-27.339440003566843,geochem-drillhole,3095330,MBAC0073,41.0,99817,AC,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
E20-TENEMENT_A,Point,POINT(117.89729118347168 -27.339382820917514),117.89729118347168,-27.33938282091752,geochem-drillhole,3095324,MBAC0067,70.0,99817,AC,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.0099999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
E20-TENEMENT_A,Point,POINT(117.89409399032593 -27.3394018818039),117.89409399032591,-27.3394018818039,geochem-drillhole,3095328,MBAC0071,47.0,99817,AC,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.039999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
E20-TENEMENT_A,Point,POINT(117.90299892425537 -27.33929228166241),117.90299892425536,-27.33929228166241,geochem-drillhole,3095317,MBAC0060,37.0,99817,AC,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.0099999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
E20-TENEMENT_A,Point,POINT(117.89472699165344 -27.345310598540742),117.89472699165344,-27.345310598540745,geochem-drillhole,4565817,NLRB25,31.0,122267,RAB,2020,PRINCESS MATILDA,REVOLUTION MINING PTY LTD,GOLD,,https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=122267,,,10.0,23.0,,,,0.0,,,,,,,,,,52.0,,,,,56000.0,,,,,,,,,,,,,,,265.0,0.0,,,,28.0,,,20.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,37.0,,geochem-drillhole,drillhole,au_ppm
E20-TENEMENT_A,Point,POINT(117.89294064044952 -27.34705456277048),117.89294064044952,-27.34705456277048,geochem-drillhole,1147703,MBAC0276,49.0,92178,AC,2011,Tiara - Austin,Westridge Gold Resources,GOLD,Annual Report - Tiara - Austin (01/11/2010 - 31/10/2011),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=92178,,,,0.0049999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
E20-TENEMENT_A,Point,POINT(117.90012896060944 -27.340526468297888),117.90012896060944,-27.340526468297888,geochem-drillhole,3095547,MBAC0290,53.0,99817,AC,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.0099999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
E20-TENEMENT_A,Point,POINT(117.88898169994354 -27.350323230518583),117.88898169994354,-27.350323230518583,geochem-drillhole,3095291,MBAC0034,51.0,99817,AC,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.050000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
E20-TENEMENT_A,Point,POINT(117.89780616760254 -27.350237464958518),117.89780616760254,-27.35023746495852,geochem-drillhole,3095280,MBAC0023,67.0,99817,AC,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
E20-TENEMENT_A,Point,POINT(117.90035963058472 -27.340545528987562),117.90035963058472,-27.34054552898756,geochem-drillhole,1147718,MBAC0291,56.0,92178,AC,2011,Tiara - Austin,Westridge Gold Resources,GOLD,Annual Report - Tiara - Austin (01/11/2010 - 31/10/2011),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=92178,,,,0.029999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
E20-TENEMENT_A,Point,POINT(117.90171146392822 -27.33353097380804),117.90171146392822,-27.33353097380804,geochem-drillhole,4565811,NLRB2,21.0,122267,RAB,2020,PRINCESS MATILDA,REVOLUTION MINING PTY LTD,GOLD,,https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=122267,,,10.0,9.0,,,,0.0,,,,,,,,,,35.0,,,,,64000.0,,,,,,,,,,,,,,,275.0,4.0,,,,33.0,,,10.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,23.0,,geochem-drillhole,drillhole,au_ppm
E20-TENEMENT_A,Point,POINT(117.88810729980469 -27.350380407521726),117.88810729980467,-27.35038040752173,geochem-drillhole,3095292,MBAC0035,69.0,99817,AC,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.079999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
E20-TENEMENT_A,Point,POINT(117.9006975889206 -27.33353573928155),117.9006975889206,-27.33353573928155,geochem-drillhole,4565822,NLRB3,24.0,122267,RAB,2020,PRINCESS MATILDA,REVOLUTION MINING PTY LTD,GOLD,,https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=122267,,,5.0,7.0,,,,0.0,,,,,,,,,,43.0,,,,,114000.0,,,,,,,,,,,,,,,370.0,4.0,,,,34.0,,,15.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,32.0,,geochem-drillhole,drillhole,au_ppm
E20-TENEMENT_A,Point,POINT(117.89842307567596 -27.340574120015937),117.89842307567596,-27.340574120015937,geochem-drillhole,3095542,MBAC0285,83.0,99817,AC,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.0049999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
E20-TENEMENT_A,Point,POINT(117.89305329322815 -27.34684014241911),117.89305329322816,-27.34684014241911,geochem-drillhole,1147702,MBAC0275,42.0,92178,AC,2011,Tiara - Austin,Westridge Gold Resources,GOLD,Annual Report - Tiara - Austin (01/11/2010 - 31/10/2011),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=92178,,,,0.0049999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
E20-TENEMENT_A,Point,POINT(117.89311230182648 -27.34773117538051),117.89311230182648,-27.34773117538051,geochem-drillhole,3095536,MBAC0279,50.0,99817,AC,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.0099999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
E20-TENEMENT_A,Point,POINT(117.89655089378357 -27.339435238347193),117.89655089378356,-27.3394352383472,geochem-drillhole,3095325,MBAC0068,89.0,99817,AC,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
E20-TENEMENT_A,Point,POINT(117.89564430713654 -27.333569097590328),117.89564430713654,-27.333569097590328,geochem-drillhole,4565855,NLRB6,57.0,122267,RAB,2020,PRINCESS MATILDA,REVOLUTION MINING PTY LTD,GOLD,,https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=122267,,,10.0,3.0,,,,0.0,,,,,,,,,,84.0,,,,,104000.0,,,,,,,,,,,,,,,1400.0,0.0,,,,54.0,,,34.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,110.0,,geochem-drillhole,drillhole,au_ppm
E20-TENEMENT_A,Point,POINT(117.89321959018707 -27.348698438343625),117.89321959018709,-27.348698438343625,geochem-drillhole,3095541,MBAC0284,23.0,99817,AC,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.0049999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
E20-TENEMENT_A,Point,POINT(117.89537608623505 -27.350266053485925),117.89537608623505,-27.350266053485925,geochem-drillhole,3095283,MBAC0026,59.0,99817,AC,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
E20-TENEMENT_A,Point,POINT(117.90060639381409 -27.33930657733918),117.90060639381409,-27.33930657733918,geochem-drillhole,3095320,MBAC0063,59.0,99817,AC,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.029999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
